authorID,conferenceID,chairID
a59418,c6,chair139
a83942,c6,chair139
a91414,c194,chair140
a29197,c194,chair140
a105304,c194,chair140
a18392,c194,chair140
a52984,c194,chair140
a73210,c194,chair140
a64560,c194,chair140
a25282,c194,chair140
a89947,c194,chair140
a74432,c194,chair140
a59773,c181,chair141
a73204,c181,chair141
a82786,c181,chair141
a63784,c181,chair141
a94240,c181,chair141
a47652,c181,chair141
a79516,c181,chair141
a34936,c181,chair141
a91459,c181,chair141
a44515,c181,chair141
a1729,c77,chair142
a44657,c77,chair142
a28593,c77,chair142
a6864,c77,chair142
a28544,c77,chair142
a53273,c77,chair142
a13460,c77,chair142
a69218,c77,chair142
a88649,c77,chair142
a6603,c77,chair142
a62518,c113,chair143
a16505,c113,chair143
a20498,c113,chair143
a8505,c113,chair143
a52056,c113,chair143
a63228,c113,chair143
a61876,c113,chair143
a90498,c113,chair143
a64010,c113,chair143
a66738,c113,chair143
a92076,c65,chair144
a71341,c65,chair144
a74268,c65,chair144
a17325,c65,chair144
a68734,c65,chair144
a10943,c65,chair144
a90557,c65,chair144
a90276,c65,chair144
a21299,c65,chair144
a40937,c65,chair144
a650,c46,chair145
a51566,c46,chair145
a55318,c46,chair145
a47883,c46,chair145
a45486,c46,chair145
a61590,c46,chair145
a58261,c46,chair145
a80110,c46,chair145
a34985,c46,chair145
a89932,c46,chair145
a38353,c74,chair146
a382,c74,chair146
a35813,c74,chair146
a75078,c74,chair146
a46905,c74,chair146
a63578,c74,chair146
a102156,c74,chair146
a11460,c74,chair146
a5623,c74,chair146
a20522,c74,chair146
a2884,c92,chair147
a54994,c92,chair147
a38300,c92,chair147
a8312,c92,chair147
a99036,c92,chair147
a34029,c92,chair147
a49525,c92,chair147
a37959,c92,chair147
a37448,c92,chair147
a60594,c92,chair147
a68189,c169,chair148
a44770,c169,chair148
a35501,c169,chair148
a90908,c169,chair148
a837,c169,chair148
a103456,c169,chair148
a2752,c169,chair148
a68698,c169,chair148
a49327,c169,chair148
a3138,c169,chair148
a94020,c87,chair149
a88339,c87,chair149
a95444,c87,chair149
a43464,c87,chair149
a72939,c87,chair149
a71972,c87,chair149
a45503,c87,chair149
a105078,c87,chair149
a3386,c87,chair149
a2435,c87,chair149
a31309,c143,chair150
a29378,c143,chair150
a54821,c143,chair150
a14412,c143,chair150
a78029,c143,chair150
a21708,c143,chair150
a29898,c143,chair150
a51496,c143,chair150
a76578,c143,chair150
a7005,c143,chair150
a72285,c160,chair151
a21735,c160,chair151
a97457,c160,chair151
a59270,c160,chair151
a34281,c160,chair151
a9310,c160,chair151
a86140,c160,chair151
a63624,c160,chair151
a70052,c160,chair151
a64223,c160,chair151
a70628,c10,chair152
a101574,c10,chair152
a41226,c10,chair152
a84018,c10,chair152
a38261,c10,chair152
a361,c10,chair152
a92651,c10,chair152
a19017,c10,chair152
a2302,c10,chair152
a60650,c10,chair152
a99616,c32,chair153
a72838,c32,chair153
a56472,c32,chair153
a40967,c32,chair153
a20490,c32,chair153
a81871,c32,chair153
a13063,c32,chair153
a79127,c32,chair153
a13984,c32,chair153
a67882,c32,chair153
a37236,c136,chair154
a59219,c136,chair154
a60916,c136,chair154
a70172,c136,chair154
a90515,c136,chair154
a26741,c136,chair154
a81390,c136,chair154
a76529,c136,chair154
a52621,c136,chair154
a22627,c136,chair154
a68809,c83,chair155
a103170,c83,chair155
a54309,c83,chair155
a94424,c83,chair155
a73250,c83,chair155
a80886,c83,chair155
a84949,c83,chair155
a22897,c83,chair155
a32641,c83,chair155
a76104,c83,chair155
a91862,c182,chair156
a67487,c182,chair156
a51065,c182,chair156
a45419,c182,chair156
a75687,c182,chair156
a15427,c182,chair156
a45428,c182,chair156
a46720,c182,chair156
a78600,c182,chair156
a58407,c182,chair156
a18440,c155,chair157
a55931,c155,chair157
a55331,c155,chair157
a69848,c155,chair157
a3954,c155,chair157
a71447,c155,chair157
a20404,c155,chair157
a40079,c155,chair157
a71249,c155,chair157
a96053,c155,chair157
a102559,c100,chair158
a81856,c100,chair158
a10097,c100,chair158
a40771,c100,chair158
a16642,c100,chair158
a18428,c100,chair158
a96454,c100,chair158
a12833,c100,chair158
a11395,c100,chair158
a101853,c100,chair158
a56010,c125,chair159
a7051,c125,chair159
a10030,c125,chair159
a90606,c125,chair159
a88892,c125,chair159
a50503,c125,chair159
a57314,c125,chair159
a56438,c125,chair159
a55687,c125,chair159
a50684,c125,chair159
a52865,c23,chair160
a47881,c23,chair160
a60275,c23,chair160
a50049,c23,chair160
a44031,c23,chair160
a60753,c23,chair160
a62565,c23,chair160
a27057,c23,chair160
a36632,c23,chair160
a22114,c23,chair160
a21892,c126,chair161
a1677,c126,chair161
a62957,c126,chair161
a29995,c126,chair161
a92,c126,chair161
a47423,c126,chair161
a69451,c126,chair161
a11726,c126,chair161
a58719,c126,chair161
a44810,c126,chair161
a83689,c9,chair162
a32831,c9,chair162
a7553,c9,chair162
a93889,c9,chair162
a105202,c9,chair162
a2252,c9,chair162
a59289,c9,chair162
a50370,c9,chair162
a35159,c9,chair162
a36549,c9,chair162
a7559,c197,chair163
a94847,c197,chair163
a53262,c197,chair163
a66828,c197,chair163
a25982,c197,chair163
a65217,c197,chair163
a38503,c197,chair163
a32857,c197,chair163
a73564,c197,chair163
a62647,c197,chair163
a79387,c104,chair164
a42809,c104,chair164
a25044,c104,chair164
a83421,c104,chair164
a32996,c104,chair164
a97770,c104,chair164
a44392,c104,chair164
a102715,c104,chair164
a66112,c104,chair164
a46165,c104,chair164
a71020,c153,chair165
a5910,c153,chair165
a66734,c153,chair165
a42964,c153,chair165
a22069,c153,chair165
a76932,c153,chair165
a17381,c153,chair165
a55326,c153,chair165
a53134,c153,chair165
a22043,c153,chair165
a17988,c177,chair166
a310,c177,chair166
a20973,c177,chair166
a102102,c177,chair166
a77800,c177,chair166
a66783,c177,chair166
a85095,c177,chair166
a89878,c177,chair166
a75306,c177,chair166
a49487,c177,chair166
a51861,c135,chair167
a103534,c135,chair167
a60069,c135,chair167
a66411,c135,chair167
a11277,c135,chair167
a53796,c135,chair167
a32454,c135,chair167
a94008,c135,chair167
a100926,c135,chair167
a20957,c135,chair167
a51038,c111,chair168
a32084,c111,chair168
a26065,c111,chair168
a31562,c111,chair168
a32961,c111,chair168
a96637,c111,chair168
a68574,c111,chair168
a8884,c111,chair168
a101731,c111,chair168
a16862,c111,chair168
a60967,c215,chair169
a91874,c215,chair169
a47276,c215,chair169
a61936,c215,chair169
a17804,c215,chair169
a100484,c215,chair169
a82772,c215,chair169
a103445,c215,chair169
a11973,c215,chair169
a48235,c215,chair169
a69440,c64,chair170
a71406,c64,chair170
a6005,c64,chair170
a54617,c64,chair170
a52203,c64,chair170
a63982,c64,chair170
a69676,c64,chair170
a69069,c64,chair170
a83545,c64,chair170
a101440,c64,chair170
a57245,c15,chair171
a65723,c15,chair171
a91975,c15,chair171
a8948,c15,chair171
a9251,c15,chair171
a57000,c15,chair171
a68402,c15,chair171
a4638,c15,chair171
a36030,c15,chair171
a15436,c15,chair171
a3669,c41,chair172
a102816,c41,chair172
a41432,c41,chair172
a59874,c41,chair172
a32425,c41,chair172
a94672,c41,chair172
a43394,c41,chair172
a26107,c41,chair172
a82967,c41,chair172
a96141,c41,chair172
a66116,c190,chair173
a20830,c190,chair173
a67772,c190,chair173
a65995,c190,chair173
a48975,c190,chair173
a76755,c190,chair173
a68083,c190,chair173
a21836,c190,chair173
a103603,c190,chair173
a63798,c190,chair173
a50873,c109,chair174
a75189,c109,chair174
a59069,c109,chair174
a40982,c109,chair174
a67015,c109,chair174
a81370,c109,chair174
a68052,c109,chair174
a31074,c109,chair174
a58475,c109,chair174
a51662,c109,chair174
a19992,c80,chair175
a69891,c80,chair175
a92310,c80,chair175
a70080,c80,chair175
a84002,c80,chair175
a31217,c80,chair175
a38365,c80,chair175
a29184,c80,chair175
a81491,c80,chair175
a19970,c80,chair175
a70184,c52,chair176
a57253,c52,chair176
a57110,c52,chair176
a69433,c52,chair176
a26254,c52,chair176
a23452,c52,chair176
a105431,c52,chair176
a58217,c52,chair176
a334,c52,chair176
a73944,c52,chair176
a85737,c26,chair177
a81,c26,chair177
a45286,c26,chair177
a64517,c26,chair177
a7787,c26,chair177
a71700,c26,chair177
a46178,c26,chair177
a105340,c26,chair177
a95934,c26,chair177
a12595,c26,chair177
a43266,c76,chair178
a77484,c76,chair178
a102673,c76,chair178
a49199,c76,chair178
a105730,c76,chair178
a99117,c76,chair178
a81680,c76,chair178
a52940,c76,chair178
a70506,c76,chair178
a1066,c76,chair178
a58009,c43,chair179
a85589,c43,chair179
a105154,c43,chair179
a41070,c43,chair179
a90093,c43,chair179
a54339,c43,chair179
a89519,c43,chair179
a25177,c43,chair179
a29420,c43,chair179
a105361,c43,chair179
a28700,c24,chair180
a43686,c24,chair180
a80251,c24,chair180
a4350,c24,chair180
a8190,c24,chair180
a22134,c24,chair180
a89989,c24,chair180
a90489,c24,chair180
a26230,c24,chair180
a45676,c24,chair180
a48203,c3,chair181
a2834,c3,chair181
a70774,c3,chair181
a95330,c3,chair181
a30398,c3,chair181
a62125,c3,chair181
a36062,c3,chair181
a51086,c3,chair181
a14989,c3,chair181
a94836,c3,chair181
a81534,c196,chair182
a93843,c196,chair182
a27321,c196,chair182
a57789,c196,chair182
a83331,c196,chair182
a56193,c196,chair182
a2931,c196,chair182
a22727,c196,chair182
a12776,c196,chair182
a12199,c196,chair182
a90237,c49,chair183
a84454,c49,chair183
a89610,c49,chair183
a5427,c49,chair183
a10541,c49,chair183
a52532,c49,chair183
a1585,c49,chair183
a92125,c49,chair183
a87663,c49,chair183
a9827,c49,chair183
a101130,c149,chair184
a95139,c149,chair184
a70846,c149,chair184
a16268,c149,chair184
a8882,c149,chair184
a97902,c149,chair184
a80544,c149,chair184
a34497,c149,chair184
a85259,c149,chair184
a22315,c149,chair184
a64324,c131,chair185
a28943,c131,chair185
a11706,c131,chair185
a25258,c131,chair185
a99077,c131,chair185
a17722,c131,chair185
a101831,c131,chair185
a50348,c131,chair185
a21796,c131,chair185
a71710,c131,chair185
a51084,c217,chair186
a79912,c217,chair186
a32952,c217,chair186
a68965,c217,chair186
a4177,c217,chair186
a54029,c217,chair186
a84158,c217,chair186
a40705,c217,chair186
a57260,c217,chair186
a51575,c217,chair186
a4453,c30,chair187
a63257,c30,chair187
a36022,c30,chair187
a93569,c30,chair187
a70446,c30,chair187
a19979,c30,chair187
a64751,c30,chair187
a24754,c30,chair187
a45441,c30,chair187
a38627,c30,chair187
a89561,c121,chair188
a96860,c121,chair188
a70244,c121,chair188
a93954,c121,chair188
a18036,c121,chair188
a97590,c121,chair188
a44566,c121,chair188
a6278,c121,chair188
a24702,c121,chair188
a33818,c121,chair188
a22953,c175,chair189
a21187,c175,chair189
a38281,c175,chair189
a77284,c175,chair189
a27933,c175,chair189
a28635,c175,chair189
a11452,c175,chair189
a50018,c175,chair189
a16951,c175,chair189
a57701,c175,chair189
a103606,c115,chair190
a17489,c115,chair190
a34682,c115,chair190
a32815,c115,chair190
a25048,c115,chair190
a66243,c115,chair190
a45832,c115,chair190
a20924,c115,chair190
a27778,c115,chair190
a45078,c115,chair190
a64441,c202,chair191
a43734,c202,chair191
a98997,c202,chair191
a42204,c202,chair191
a15171,c202,chair191
a58075,c202,chair191
a9876,c202,chair191
a52606,c202,chair191
a17048,c202,chair191
a65323,c202,chair191
a75290,c8,chair192
a54421,c8,chair192
a65075,c8,chair192
a105523,c8,chair192
a68069,c8,chair192
a53341,c8,chair192
a10281,c8,chair192
a5670,c8,chair192
a7053,c8,chair192
a29101,c8,chair192
a30677,c60,chair193
a67076,c60,chair193
a25998,c60,chair193
a68494,c60,chair193
a90651,c60,chair193
a18148,c60,chair193
a54018,c60,chair193
a99771,c60,chair193
a23484,c60,chair193
a64752,c60,chair193
a56804,c128,chair194
a98298,c128,chair194
a4332,c128,chair194
a95877,c128,chair194
a98946,c128,chair194
a50809,c128,chair194
a75879,c128,chair194
a75390,c128,chair194
a79306,c128,chair194
a89742,c128,chair194
a24224,c1,chair195
a18980,c1,chair195
a78568,c1,chair195
a10387,c1,chair195
a80500,c1,chair195
a84776,c1,chair195
a88081,c1,chair195
a1823,c1,chair195
a57147,c1,chair195
a77031,c1,chair195
a4876,c57,chair196
a3122,c57,chair196
a41193,c57,chair196
a5291,c57,chair196
a86967,c57,chair196
a60185,c57,chair196
a33095,c57,chair196
a21123,c57,chair196
a70223,c57,chair196
a29249,c57,chair196
a84819,c22,chair197
a101539,c22,chair197
a98569,c22,chair197
a72110,c22,chair197
a72650,c22,chair197
a50073,c22,chair197
a31322,c22,chair197
a83668,c22,chair197
a15018,c22,chair197
a18700,c22,chair197
a104486,c61,chair198
a90066,c61,chair198
a71723,c61,chair198
a60592,c61,chair198
a60120,c61,chair198
a34134,c61,chair198
a44312,c61,chair198
a104041,c61,chair198
a79705,c61,chair198
a39448,c61,chair198
a33748,c63,chair199
a55071,c63,chair199
a7536,c63,chair199
a12914,c63,chair199
a91002,c63,chair199
a95538,c63,chair199
a66689,c63,chair199
a74577,c63,chair199
a3058,c63,chair199
a74557,c63,chair199
a51887,c7,chair200
a101187,c7,chair200
a37092,c7,chair200
a5919,c7,chair200
a30838,c7,chair200
a31943,c7,chair200
a18464,c7,chair200
a90286,c7,chair200
a69774,c7,chair200
a7728,c7,chair200
a60108,c225,chair201
a5160,c225,chair201
a30410,c225,chair201
a8612,c225,chair201
a11637,c225,chair201
a26403,c225,chair201
a21407,c225,chair201
a101341,c225,chair201
a36834,c225,chair201
a69759,c225,chair201
a78951,c141,chair202
a92522,c141,chair202
a27068,c141,chair202
a74539,c141,chair202
a16609,c141,chair202
a97531,c141,chair202
a41184,c141,chair202
a47595,c141,chair202
a66326,c141,chair202
a56813,c141,chair202
a26453,c86,chair203
a70773,c86,chair203
a36454,c86,chair203
a92745,c86,chair203
a11869,c86,chair203
a56254,c86,chair203
a37220,c86,chair203
a28800,c86,chair203
a104107,c86,chair203
a65389,c86,chair203
a86087,c96,chair204
a3069,c96,chair204
a96691,c96,chair204
a52434,c96,chair204
a92763,c96,chair204
a58399,c96,chair204
a53176,c96,chair204
a51036,c96,chair204
a56898,c96,chair204
a83620,c96,chair204
a31155,c68,chair205
a14744,c68,chair205
a2559,c68,chair205
a73666,c68,chair205
a104976,c68,chair205
a32291,c68,chair205
a65509,c68,chair205
a54734,c68,chair205
a92194,c68,chair205
a100981,c68,chair205
a48091,c50,chair206
a40909,c50,chair206
a26451,c50,chair206
a80069,c50,chair206
a55549,c50,chair206
a11513,c50,chair206
a98935,c50,chair206
a61157,c50,chair206
a38748,c50,chair206
a101715,c50,chair206
a86077,c142,chair207
a5838,c142,chair207
a38253,c142,chair207
a6897,c142,chair207
a19295,c142,chair207
a28147,c142,chair207
a86625,c142,chair207
a65137,c142,chair207
a52814,c142,chair207
a48373,c142,chair207
a40263,c157,chair208
a83009,c157,chair208
a13648,c157,chair208
a88437,c157,chair208
a102628,c157,chair208
a32225,c157,chair208
a63976,c157,chair208
a38009,c157,chair208
a71092,c157,chair208
a51178,c157,chair208
a68412,c156,chair209
a61666,c156,chair209
a63605,c156,chair209
a60084,c156,chair209
a24513,c156,chair209
a4085,c156,chair209
a62442,c156,chair209
a82914,c156,chair209
a86883,c156,chair209
a9438,c156,chair209
a86757,c139,chair210
a97877,c139,chair210
a76956,c139,chair210
a71096,c139,chair210
a94413,c139,chair210
a86794,c139,chair210
a94169,c139,chair210
a79454,c139,chair210
a55631,c139,chair210
a103806,c139,chair210
a73490,c146,chair211
a34699,c146,chair211
a73983,c146,chair211
a20185,c146,chair211
a37759,c146,chair211
a81296,c146,chair211
a1953,c146,chair211
a88818,c146,chair211
a45306,c146,chair211
a60814,c146,chair211
a8072,c101,chair212
a102302,c101,chair212
a88493,c101,chair212
a44758,c101,chair212
a105497,c101,chair212
a35306,c101,chair212
a64549,c101,chair212
a87498,c101,chair212
a50737,c101,chair212
a27132,c101,chair212
a12464,c20,chair213
a97227,c20,chair213
a40181,c20,chair213
a45779,c20,chair213
a27087,c20,chair213
a104019,c20,chair213
a79995,c20,chair213
a72580,c20,chair213
a74376,c20,chair213
a16734,c20,chair213
a89510,c178,chair214
a88942,c178,chair214
a47210,c178,chair214
a91254,c178,chair214
a59588,c178,chair214
a105657,c178,chair214
a81778,c178,chair214
a11998,c178,chair214
a49408,c178,chair214
a62465,c178,chair214
a70602,c25,chair215
a99637,c25,chair215
a56816,c25,chair215
a73569,c25,chair215
a46084,c25,chair215
a53433,c25,chair215
a6909,c25,chair215
a98871,c25,chair215
a32853,c25,chair215
a7539,c25,chair215
a40995,c134,chair216
a48718,c134,chair216
a13277,c134,chair216
a43224,c134,chair216
a26025,c134,chair216
a54704,c134,chair216
a41617,c134,chair216
a74060,c134,chair216
a73923,c134,chair216
a3941,c134,chair216
a31024,c71,chair217
a32223,c71,chair217
a16963,c71,chair217
a93825,c71,chair217
a82724,c71,chair217
a20598,c71,chair217
a104845,c71,chair217
a46970,c71,chair217
a86433,c71,chair217
a59823,c71,chair217
a52157,c204,chair218
a33405,c204,chair218
a24811,c204,chair218
a104929,c204,chair218
a18315,c204,chair218
a3264,c204,chair218
a72853,c204,chair218
a20303,c204,chair218
a49729,c204,chair218
a45869,c204,chair218
a82512,c129,chair219
a42347,c129,chair219
a67066,c129,chair219
a1229,c129,chair219
a18695,c129,chair219
a10486,c129,chair219
a74187,c129,chair219
a40436,c129,chair219
a2416,c129,chair219
a68712,c129,chair219
a42542,c144,chair220
a71868,c144,chair220
a41918,c144,chair220
a52503,c144,chair220
a52963,c144,chair220
a68622,c144,chair220
a58820,c144,chair220
a3111,c144,chair220
a17447,c144,chair220
a89805,c144,chair220
a60850,c192,chair221
a33089,c192,chair221
a78913,c192,chair221
a23161,c192,chair221
a59962,c192,chair221
a48338,c192,chair221
a84965,c192,chair221
a52692,c192,chair221
a68919,c192,chair221
a43727,c192,chair221
a2929,c79,chair222
a76804,c79,chair222
a101647,c79,chair222
a12022,c79,chair222
a83857,c79,chair222
a92004,c79,chair222
a41378,c79,chair222
a59016,c79,chair222
a2140,c79,chair222
a99172,c79,chair222
a86411,c133,chair223
a97805,c133,chair223
a7223,c133,chair223
a52464,c133,chair223
a40295,c133,chair223
a60748,c133,chair223
a100314,c133,chair223
a66251,c133,chair223
a48906,c133,chair223
a74838,c133,chair223
a24297,c203,chair224
a1530,c203,chair224
a35697,c203,chair224
a38567,c203,chair224
a65245,c203,chair224
a11204,c203,chair224
a76176,c203,chair224
a81946,c203,chair224
a60424,c203,chair224
a15238,c203,chair224
a54146,c137,chair225
a63942,c137,chair225
a23689,c137,chair225
a36276,c137,chair225
a23925,c137,chair225
a55610,c137,chair225
a90484,c137,chair225
a38126,c137,chair225
a68742,c137,chair225
a49411,c137,chair225
a40602,c72,chair226
a30897,c72,chair226
a89854,c72,chair226
a78470,c72,chair226
a31245,c72,chair226
a31584,c72,chair226
a85363,c72,chair226
a35084,c72,chair226
a22378,c72,chair226
a7075,c72,chair226
a51072,c140,chair227
a75883,c140,chair227
a21635,c140,chair227
a98449,c140,chair227
a63137,c140,chair227
a81052,c140,chair227
a92092,c140,chair227
a79456,c140,chair227
a44173,c140,chair227
a70593,c140,chair227
a62055,c37,chair228
a89721,c37,chair228
a4061,c37,chair228
a85161,c37,chair228
a53586,c37,chair228
a31104,c37,chair228
a98315,c37,chair228
a18481,c37,chair228
a23625,c37,chair228
a63561,c37,chair228
a52903,c39,chair0
a12839,c39,chair0
a22011,c39,chair0
a47954,c39,chair0
a23179,c39,chair0
a79122,c39,chair0
a77644,c39,chair0
a18877,c39,chair0
a56469,c39,chair0
a71264,c39,chair0
a25483,c170,chair1
a68034,c170,chair1
a26117,c170,chair1
a90752,c170,chair1
a84512,c170,chair1
a86056,c170,chair1
a61907,c170,chair1
a60542,c170,chair1
a66874,c170,chair1
a33061,c170,chair1
a58537,c93,chair2
a61680,c93,chair2
a3572,c93,chair2
a13522,c93,chair2
a83865,c93,chair2
a1591,c93,chair2
a15905,c93,chair2
a35712,c93,chair2
a50693,c93,chair2
a69037,c93,chair2
a50997,c62,chair3
a58785,c62,chair3
a59216,c62,chair3
a45091,c62,chair3
a92220,c62,chair3
a64618,c62,chair3
a18123,c62,chair3
a65640,c62,chair3
a83316,c62,chair3
a57294,c62,chair3
a90665,c199,chair4
a85308,c199,chair4
a44335,c199,chair4
a87781,c199,chair4
a44956,c199,chair4
a30377,c199,chair4
a30917,c199,chair4
a10747,c199,chair4
a45238,c199,chair4
a58277,c199,chair4
a72726,c173,chair5
a5258,c173,chair5
a55819,c173,chair5
a93837,c173,chair5
a10519,c173,chair5
a92094,c173,chair5
a63708,c173,chair5
a8186,c173,chair5
a104891,c173,chair5
a42412,c173,chair5
a89422,c38,chair6
a82823,c38,chair6
a64190,c38,chair6
a89060,c38,chair6
a58520,c38,chair6
a95760,c38,chair6
a72769,c38,chair6
a19700,c38,chair6
a65744,c38,chair6
a91422,c38,chair6
a68833,c124,chair7
a19875,c124,chair7
a41920,c124,chair7
a65032,c124,chair7
a41706,c124,chair7
a44230,c124,chair7
a66234,c124,chair7
a48610,c124,chair7
a42112,c124,chair7
a64147,c124,chair7
a95626,c107,chair8
a105,c107,chair8
a83928,c107,chair8
a74864,c107,chair8
a41123,c107,chair8
a76397,c107,chair8
a53857,c107,chair8
a90986,c107,chair8
a6343,c107,chair8
a20736,c107,chair8
a34378,c89,chair9
a39237,c89,chair9
a55615,c89,chair9
a89891,c89,chair9
a94215,c89,chair9
a91636,c89,chair9
a96249,c89,chair9
a32165,c89,chair9
a26615,c89,chair9
a15264,c89,chair9
a74514,c4,chair10
a43825,c4,chair10
a55180,c4,chair10
a68866,c4,chair10
a92770,c4,chair10
a6058,c4,chair10
a49203,c4,chair10
a62775,c4,chair10
a84261,c4,chair10
a86906,c4,chair10
a75506,c106,chair11
a60302,c106,chair11
a20931,c106,chair11
a89686,c106,chair11
a98268,c106,chair11
a45127,c106,chair11
a59126,c106,chair11
a22169,c106,chair11
a97105,c106,chair11
a22888,c106,chair11
a5814,c195,chair12
a79242,c195,chair12
a23409,c195,chair12
a93729,c195,chair12
a83444,c195,chair12
a14223,c195,chair12
a102403,c195,chair12
a68462,c195,chair12
a100569,c195,chair12
a35465,c195,chair12
a24120,c95,chair13
a9382,c95,chair13
a34446,c95,chair13
a11198,c95,chair13
a48067,c95,chair13
a6384,c95,chair13
a64784,c95,chair13
a22025,c95,chair13
a92923,c95,chair13
a16847,c95,chair13
a84516,c158,chair14
a68337,c158,chair14
a91085,c158,chair14
a52915,c158,chair14
a95562,c158,chair14
a459,c158,chair14
a99183,c158,chair14
a17623,c158,chair14
a29330,c158,chair14
a72610,c158,chair14
a68618,c174,chair15
a46794,c174,chair15
a12921,c174,chair15
a54057,c174,chair15
a14907,c174,chair15
a62025,c174,chair15
a51305,c174,chair15
a60321,c174,chair15
a16684,c174,chair15
a12093,c174,chair15
a75594,c31,chair16
a21433,c31,chair16
a47049,c31,chair16
a58844,c31,chair16
a38095,c31,chair16
a52600,c31,chair16
a4628,c31,chair16
a77060,c31,chair16
a55121,c31,chair16
a87441,c31,chair16
a46132,c108,chair17
a3353,c108,chair17
a103208,c108,chair17
a89887,c108,chair17
a90552,c108,chair17
a47112,c108,chair17
a103097,c108,chair17
a105153,c108,chair17
a84936,c108,chair17
a50212,c108,chair17
a92015,c67,chair18
a28568,c67,chair18
a9547,c67,chair18
a38731,c67,chair18
a11367,c67,chair18
a88332,c67,chair18
a6878,c67,chair18
a52754,c67,chair18
a76211,c67,chair18
a58081,c67,chair18
a99309,c219,chair19
a93427,c219,chair19
a25392,c219,chair19
a80492,c219,chair19
a66469,c219,chair19
a27921,c219,chair19
a9453,c219,chair19
a45600,c219,chair19
a94584,c219,chair19
a94719,c219,chair19
a54222,c150,chair20
a34494,c150,chair20
a8324,c150,chair20
a24608,c150,chair20
a74772,c150,chair20
a3410,c150,chair20
a9714,c150,chair20
a531,c150,chair20
a113,c150,chair20
a6777,c150,chair20
a92425,c34,chair21
a10370,c34,chair21
a26896,c34,chair21
a7651,c34,chair21
a59094,c34,chair21
a52749,c34,chair21
a58327,c34,chair21
a58935,c34,chair21
a3119,c34,chair21
a73127,c34,chair21
a62347,c166,chair22
a97894,c166,chair22
a4406,c166,chair22
a41005,c166,chair22
a11964,c166,chair22
a17527,c166,chair22
a35088,c166,chair22
a95364,c166,chair22
a96029,c166,chair22
a47668,c166,chair22
a53458,c172,chair23
a21249,c172,chair23
a29347,c172,chair23
a97536,c172,chair23
a88182,c172,chair23
a61488,c172,chair23
a14432,c172,chair23
a49700,c172,chair23
a17057,c172,chair23
a61639,c172,chair23
a7241,c44,chair24
a36497,c44,chair24
a70264,c44,chair24
a93124,c44,chair24
a44624,c44,chair24
a23968,c44,chair24
a72750,c44,chair24
a735,c44,chair24
a49914,c44,chair24
a46676,c44,chair24
a82578,c138,chair25
a34844,c138,chair25
a32035,c138,chair25
a34315,c138,chair25
a43787,c138,chair25
a17243,c138,chair25
a69457,c138,chair25
a31604,c138,chair25
a104085,c138,chair25
a71726,c138,chair25
a79264,c221,chair26
a16892,c221,chair26
a95762,c221,chair26
a2698,c221,chair26
a78838,c221,chair26
a15451,c221,chair26
a88706,c221,chair26
a79085,c221,chair26
a4825,c221,chair26
a101738,c221,chair26
a1921,c222,chair27
a64370,c222,chair27
a7595,c222,chair27
a92579,c222,chair27
a39347,c222,chair27
a32692,c222,chair27
a77683,c222,chair27
a19305,c222,chair27
a13680,c222,chair27
a1459,c222,chair27
a78031,c18,chair28
a65500,c18,chair28
a8491,c18,chair28
a77717,c18,chair28
a91175,c18,chair28
a48083,c18,chair28
a284,c18,chair28
a78274,c18,chair28
a41343,c18,chair28
a89448,c18,chair28
a20437,c208,chair29
a21812,c208,chair29
a18363,c208,chair29
a1494,c208,chair29
a57529,c208,chair29
a105084,c208,chair29
a60574,c208,chair29
a71349,c208,chair29
a31031,c208,chair29
a97492,c208,chair29
a20656,c145,chair30
a96077,c145,chair30
a88006,c145,chair30
a92354,c145,chair30
a92165,c145,chair30
a25811,c145,chair30
a28755,c145,chair30
a16819,c145,chair30
a79894,c145,chair30
a93429,c145,chair30
a3750,c216,chair31
a59172,c216,chair31
a94775,c216,chair31
a105814,c216,chair31
a30518,c216,chair31
a60123,c216,chair31
a23558,c216,chair31
a27873,c216,chair31
a98399,c216,chair31
a99200,c216,chair31
a33667,c110,chair32
a51236,c110,chair32
a84484,c110,chair32
a86015,c110,chair32
a70963,c110,chair32
a30451,c110,chair32
a85018,c110,chair32
a25314,c110,chair32
a83558,c110,chair32
a67854,c110,chair32
a16737,c19,chair33
a23149,c19,chair33
a85500,c19,chair33
a21593,c19,chair33
a9627,c19,chair33
a14466,c19,chair33
a27361,c19,chair33
a50307,c19,chair33
a6037,c19,chair33
a58376,c19,chair33
a20971,c84,chair34
a48020,c84,chair34
a4502,c84,chair34
a29340,c84,chair34
a76048,c84,chair34
a37872,c84,chair34
a28822,c84,chair34
a25391,c84,chair34
a59707,c84,chair34
a59671,c84,chair34
a9646,c91,chair35
a43869,c91,chair35
a29398,c91,chair35
a86995,c91,chair35
a8154,c91,chair35
a78965,c91,chair35
a77076,c91,chair35
a28093,c91,chair35
a73111,c91,chair35
a42186,c91,chair35
a53411,c33,chair36
a41715,c33,chair36
a82791,c33,chair36
a95729,c33,chair36
a25784,c33,chair36
a64989,c33,chair36
a8187,c33,chair36
a17665,c33,chair36
a7413,c33,chair36
a87075,c33,chair36
a63105,c51,chair37
a78460,c51,chair37
a104433,c51,chair37
a26175,c51,chair37
a7387,c51,chair37
a19338,c51,chair37
a35324,c51,chair37
a62372,c51,chair37
a91483,c51,chair37
a12715,c51,chair37
