journalID,authorID,editorID
j18472,a38697,chair17165
j6147,a88153,chair17166
j17701,a37307,chair17167
j11905,a49478,chair17168
j12530,a35876,chair17169
j17339,a26972,chair17170
j10238,a5285,chair17171
j14509,a6153,chair17172
j8525,a9824,chair17173
j8242,a53020,chair17174
j12903,a52501,chair17175
j5770,a53674,chair17176
j16037,a95863,chair17177
j6870,a45312,chair17178
j2022,a44777,chair17179
j1151,a58286,chair17180
j16393,a43523,chair17181
j11006,a65988,chair17182
j1707,a65668,chair17183
j6689,a21578,chair17184
j11515,a27430,chair17185
j13902,a81090,chair17186
j13359,a4434,chair17187
j19961,a31105,chair17188
j10088,a76670,chair17189
j19474,a98019,chair17190
j18682,a42921,chair17191
j3444,a89769,chair17192
j18133,a8292,chair17193
j11998,a47619,chair17194
j12606,a39308,chair17195
j5907,a39386,chair17196
j15874,a103534,chair17197
j1672,a82926,chair17198
j19179,a25539,chair17199
j3410,a13201,chair17200
j14463,a81145,chair17201
j16811,a80196,chair17202
j7522,a73571,chair17203
j1872,a92249,chair17204
j14816,a72076,chair17205
j4350,a5892,chair17206
j6657,a3249,chair17207
j12954,a36879,chair17208
j16555,a102611,chair17209
j5272,a59796,chair17210
j10098,a84067,chair17211
j18052,a36113,chair17212
j15631,a69916,chair17213
j8885,a21818,chair17214
j12871,a12635,chair17215
j19325,a29141,chair17216
j4902,a38460,chair17217
j17659,a95823,chair17218
j19812,a105603,chair17219
j19682,a58641,chair17220
j10288,a63761,chair17221
j17505,a24902,chair17222
j13706,a42481,chair17223
j16925,a11080,chair17224
j12260,a56906,chair17225
j17099,a38628,chair17226
j12808,a74009,chair17227
j17264,a55188,chair17228
j19841,a26572,chair17229
j2728,a95241,chair17230
j12762,a52231,chair17231
j13019,a68380,chair17232
j10162,a26846,chair17233
j15446,a59233,chair17234
j7288,a32693,chair17235
j11949,a74900,chair17236
j15628,a71591,chair17237
j16459,a102594,chair17238
j826,a53042,chair17239
j9723,a72342,chair17240
j14482,a71584,chair17241
j6761,a75003,chair17242
j2387,a5489,chair17243
j19977,a57496,chair17244
j12248,a37884,chair17245
j17809,a96018,chair17246
j19241,a66093,chair17247
j7112,a12054,chair17248
j4373,a42412,chair17249
j3967,a91172,chair17250
j2872,a53197,chair17251
j15304,a100631,chair17252
j5688,a24215,chair17253
j16609,a7826,chair17254
j8458,a99542,chair17255
j18213,a92137,chair17256
j7470,a20273,chair17257
j6773,a29865,chair17258
j13567,a101714,chair17259
j7173,a98543,chair17260
j9037,a2032,chair17261
j572,a11009,chair17262
j18838,a11506,chair17263
j3179,a45771,chair17264
j3232,a65327,chair17265
j14769,a105305,chair17266
j16538,a21968,chair17267
j4087,a18182,chair17268
j5786,a12816,chair17269
j4374,a86064,chair17270
j9291,a104928,chair17271
j999,a76037,chair17272
j18531,a18629,chair17273
j11429,a92015,chair17274
j17031,a14205,chair17275
j14969,a99264,chair17276
j7586,a83464,chair17277
j17553,a17281,chair17278
j207,a50353,chair17279
j13500,a71895,chair17280
j16369,a11490,chair17281
j19415,a65912,chair17282
j15431,a43198,chair17283
j3739,a63523,chair17284
j5311,a74283,chair17285
j5586,a25988,chair17286
j4623,a45358,chair17287
j13879,a60916,chair17288
j12730,a83835,chair17289
j14408,a102477,chair17290
j15820,a14672,chair17291
j7828,a12501,chair17292
j18698,a68011,chair17293
j18055,a97720,chair17294
j9719,a49493,chair17295
j3054,a73627,chair17296
j11427,a54826,chair17297
j6470,a41040,chair17298
j15811,a6368,chair17299
j14148,a17476,chair17300
j3416,a54627,chair17301
j1836,a16737,chair17302
j7469,a2216,chair17303
j2453,a92651,chair17304
j3029,a47087,chair17305
j16551,a95068,chair17306
j9664,a87302,chair17307
j47,a40029,chair17308
j6297,a17556,chair17309
j19019,a2495,chair17310
j12685,a30601,chair17311
j9699,a21777,chair17312
j18459,a23221,chair17313
j5365,a38606,chair17314
j9178,a75075,chair17315
j19730,a66205,chair17316
j1434,a58981,chair17317
j19700,a87451,chair17318
j14407,a76105,chair17319
j2286,a96154,chair17320
j4898,a56050,chair17321
j3958,a10272,chair17322
j7737,a73017,chair17323
j2152,a7435,chair17324
j1737,a69190,chair17325
j603,a1928,chair17326
j16018,a41918,chair17327
j12079,a73123,chair17328
j6944,a4095,chair17329
j5612,a94629,chair17330
j9661,a13220,chair17331
j6308,a73346,chair17332
j8756,a10623,chair17333
j11068,a58518,chair17334
j17239,a48228,chair17335
j4378,a30307,chair17336
j18087,a51183,chair17337
j3306,a14228,chair17338
j8739,a48067,chair17339
j17906,a45025,chair17340
j7850,a75137,chair17341
j19461,a78025,chair17342
j13446,a73501,chair17343
j720,a14941,chair17344
j540,a67428,chair17345
j13324,a22636,chair17346
j5713,a43904,chair17347
j17437,a87011,chair17348
j10507,a31787,chair17349
j7016,a93826,chair17350
j8014,a80883,chair17351
j15025,a88922,chair17352
j19617,a73468,chair17353
j8252,a102311,chair17354
j13477,a93009,chair17355
j6622,a61326,chair17356
j16711,a90509,chair17357
j11756,a69948,chair17358
j15353,a56471,chair17359
j14340,a41257,chair17360
j6539,a6603,chair17361
j11407,a103495,chair17362
j8807,a17983,chair17363
j12816,a96758,chair17364
j13020,a81121,chair17365
j17705,a49931,chair17366
j908,a9666,chair17367
j16965,a66547,chair17368
j7581,a1764,chair17369
j12483,a23772,chair17370
j9455,a48537,chair17371
j172,a55108,chair17372
j124,a34974,chair17373
j3457,a99269,chair17374
j5379,a55746,chair17375
j5269,a51251,chair17376
j13850,a51548,chair17377
j14885,a13717,chair17378
j5737,a78468,chair17379
j19492,a5771,chair17380
j19817,a6957,chair17381
j18135,a96783,chair17382
j5445,a68489,chair17383
j4174,a7528,chair17384
j8796,a66149,chair17385
j8607,a66769,chair17386
j16433,a58261,chair17387
j11213,a58828,chair17388
j13270,a47802,chair17389
j1164,a83031,chair17390
j1779,a101822,chair17391
j15350,a61771,chair17392
j738,a84881,chair17393
j12874,a56505,chair17394
j8787,a48657,chair17395
j1811,a10203,chair17396
j812,a97429,chair17397
j19739,a19822,chair17398
j5263,a100608,chair17399
j17670,a79761,chair17400
j19853,a59836,chair17401
j11367,a5713,chair17402
j5788,a11314,chair17403
j1486,a15705,chair17404
j2013,a47867,chair17405
j8966,a60394,chair17406
j4401,a60730,chair17407
j11744,a16063,chair17408
j7055,a44546,chair17409
j439,a71295,chair17410
j8905,a34186,chair17411
j8415,a69053,chair17412
j7253,a86653,chair17413
j3549,a99531,chair17414
j14886,a71477,chair17415
j13312,a10965,chair17416
j1207,a24267,chair17417
j1082,a64747,chair17418
j5784,a26555,chair17419
j8926,a88559,chair17420
j6310,a96416,chair17421
j9678,a29073,chair17422
j3256,a67743,chair17423
j12036,a98247,chair17424
j11382,a89958,chair17425
j8368,a50023,chair17426
j3378,a39792,chair17427
j489,a30322,chair17428
j17761,a94315,chair17429
j15057,a68026,chair17430
j3255,a89709,chair17431
j5706,a105623,chair17432
j7618,a20540,chair17433
j8549,a99791,chair17434
j8722,a67788,chair17435
j19912,a23616,chair17436
j9647,a66503,chair17437
j11752,a94947,chair17438
j14053,a10762,chair17439
j18743,a24217,chair17440
j7521,a97477,chair17441
j7402,a30088,chair17442
j14732,a33525,chair17443
j5081,a37824,chair17444
j19934,a92314,chair17445
j8188,a97994,chair17446
j6621,a74304,chair17447
j15469,a82219,chair17448
j2337,a47991,chair17449
j4263,a11511,chair17450
j18526,a61062,chair17451
j16041,a20037,chair17452
j3503,a55422,chair17453
j13399,a49886,chair17454
j11406,a25047,chair17455
j13659,a45142,chair17456
j16100,a68527,chair17457
j12425,a23676,chair17458
j5069,a59890,chair17459
j19418,a55180,chair17460
j7514,a64814,chair17461
j13936,a53506,chair17462
j17170,a7582,chair17463
j10050,a92410,chair17464
j12873,a31265,chair17465
j13999,a63700,chair17466
j19852,a2231,chair17467
j12446,a47835,chair17468
j13305,a6576,chair17469
j12085,a24262,chair17470
j9558,a16728,chair17471
j12326,a55279,chair17472
j6867,a16258,chair17473
j13165,a23134,chair17474
j10889,a97369,chair17475
j9466,a69785,chair17476
j13328,a80831,chair17477
j14502,a58397,chair17478
j4827,a98600,chair17479
j7029,a95884,chair17480
j9589,a86763,chair17481
j10640,a36921,chair17482
j1781,a100667,chair17483
j17594,a67265,chair17484
j13098,a45065,chair17485
j11186,a101062,chair17486
j15219,a25359,chair17487
j18593,a86580,chair17488
j6703,a86792,chair17489
j15362,a13208,chair17490
j16398,a78069,chair17491
j19320,a8535,chair17492
j3685,a85258,chair17493
j15424,a104930,chair17494
j2818,a91227,chair17495
j180,a41836,chair17496
j12204,a92688,chair17497
j2173,a67404,chair17498
j2778,a83883,chair17499
j3884,a81763,chair17500
j8279,a13424,chair17501
j7279,a60226,chair17502
j6178,a87261,chair17503
j8000,a91291,chair17504
j9349,a7870,chair17505
j8731,a8648,chair17506
j7695,a63227,chair17507
j17722,a20137,chair17508
j3446,a56653,chair17509
j12577,a55491,chair17510
j14806,a76657,chair17511
j19281,a23956,chair17512
j4062,a77318,chair17513
j14692,a74997,chair17514
j18054,a15740,chair17515
j41,a11696,chair17516
j9656,a84393,chair17517
j16425,a103124,chair17518
j9451,a104969,chair17519
j10472,a62066,chair17520
j18995,a6007,chair17521
j19871,a85457,chair17522
j7335,a81256,chair17523
j15068,a58541,chair17524
j2383,a10026,chair17525
j12794,a101063,chair17526
j4149,a90329,chair17527
j18045,a19609,chair17528
j8579,a11044,chair17529
j13379,a51962,chair17530
j12595,a45681,chair17531
j5432,a28608,chair17532
j277,a53597,chair17533
j3386,a104871,chair17534
j16881,a95359,chair17535
j12628,a95567,chair17536
j1801,a87797,chair17537
j10147,a10705,chair17538
j16629,a64069,chair17539
j7987,a72983,chair17540
j7551,a5056,chair17541
j8956,a40114,chair17542
j2955,a40379,chair17543
j4155,a53735,chair17544
j14341,a60436,chair17545
j15946,a2611,chair17546
j12454,a42720,chair17547
j5957,a30753,chair17548
j17149,a23797,chair17549
j6578,a58765,chair17550
j16211,a91947,chair17551
j5021,a21278,chair17552
j9462,a74707,chair17553
j13402,a93385,chair17554
j13039,a78458,chair17555
j18633,a11971,chair17556
j13211,a97783,chair17557
j1274,a52531,chair17558
j17416,a40851,chair17559
j2508,a48818,chair17560
j16004,a45214,chair17561
j3468,a11005,chair17562
j2630,a79279,chair17563
j11876,a7551,chair17564
j19696,a73921,chair17565
j16123,a53065,chair17566
j16162,a69076,chair17567
j14963,a35296,chair17568
j3434,a46300,chair17569
j5842,a21646,chair17570
j1400,a27628,chair17571
j3159,a86441,chair17572
j2240,a55350,chair17573
j488,a29989,chair17574
j5598,a12293,chair17575
j15290,a33706,chair17576
j15637,a47941,chair17577
j14987,a74593,chair17578
j521,a3417,chair17579
j16087,a52035,chair17580
j19497,a77411,chair17581
j13844,a85468,chair17582
j1816,a22086,chair17583
j8323,a93551,chair17584
j2648,a3854,chair17585
j7607,a27747,chair17586
j9393,a5701,chair17587
j11670,a46141,chair17588
j8776,a89081,chair17589
j19604,a62224,chair17590
j3466,a96831,chair17591
j2224,a29618,chair17592
j6831,a60732,chair17593
j18773,a98186,chair17594
j9334,a96426,chair17595
j9839,a15627,chair17596
j7041,a47957,chair17597
j9850,a1996,chair17598
j12760,a91536,chair17599
j13495,a58929,chair17600
j2964,a39708,chair17601
j7628,a81814,chair17602
j11198,a20276,chair17603
j15194,a91382,chair17604
j17565,a100522,chair17605
j13657,a482,chair17606
j10291,a49460,chair17607
j17987,a85612,chair17608
j16649,a63189,chair17609
j14772,a5150,chair17610
j15146,a93927,chair17611
j2276,a26373,chair17612
j15834,a20251,chair17613
j7817,a70408,chair17614
j9600,a101830,chair17615
j4700,a37020,chair17616
j13648,a6155,chair17617
j10688,a26098,chair17618
j15138,a92523,chair17619
j13287,a4802,chair17620
j4672,a62527,chair17621
j18325,a62992,chair17622
j8115,a74511,chair17623
j7197,a44760,chair17624
j7881,a53713,chair17625
j2191,a13215,chair17626
j688,a46999,chair17627
j19553,a41693,chair17628
j3673,a72924,chair17629
j19174,a6905,chair17630
j19393,a13721,chair17631
j18181,a33192,chair17632
j5741,a18972,chair17633
j1677,a105172,chair17634
j9341,a81112,chair17635
j18209,a39832,chair17636
j15163,a98414,chair17637
j14931,a75615,chair17638
j1323,a73836,chair17639
j18102,a25090,chair17640
j9082,a34100,chair17641
j14839,a74041,chair17642
j11138,a3588,chair17643
j9020,a65369,chair17644
j11385,a86530,chair17645
j17301,a44566,chair17646
j13889,a39517,chair17647
j4608,a9075,chair17648
j12847,a24190,chair17649
j6871,a77119,chair17650
j7394,a51521,chair17651
j3889,a30949,chair17652
j707,a36783,chair17653
j8675,a28765,chair17654
j583,a84197,chair17655
j12710,a101606,chair17656
j2633,a74913,chair17657
j8310,a83554,chair17658
j16774,a56301,chair17659
j5662,a33881,chair17660
j5279,a65414,chair17661
j19178,a12958,chair17662
j10513,a9911,chair17663
j15918,a42279,chair17664
j7904,a88601,chair17665
j19207,a95081,chair17666
j15116,a76130,chair17667
j5685,a77778,chair17668
j4091,a21680,chair17669
j7365,a10199,chair17670
j5407,a59419,chair17671
j10352,a64776,chair17672
j3093,a86924,chair17673
j14422,a83674,chair17674
j13113,a47501,chair17675
j6488,a43569,chair17676
j6787,a70370,chair17677
j10672,a86655,chair17678
j16883,a30236,chair17679
j3684,a31545,chair17680
j7411,a74317,chair17681
j11187,a60467,chair17682
j1411,a88677,chair17683
j17200,a39797,chair17684
j5412,a50571,chair17685
j3445,a42855,chair17686
j4242,a30955,chair17687
j19647,a27752,chair17688
j8821,a74012,chair17689
j9954,a5679,chair17690
j17773,a80721,chair17691
j12758,a30415,chair17692
j18581,a43878,chair17693
j5826,a100614,chair17694
j14077,a91187,chair17695
j14699,a96909,chair17696
j4858,a75969,chair17697
j204,a48934,chair17698
j6918,a71952,chair17699
j3120,a53495,chair17700
j12006,a36231,chair17701
j3089,a34285,chair17702
j5548,a65329,chair17703
j14967,a102012,chair17704
j10842,a9181,chair17705
j2747,a56408,chair17706
j11308,a87033,chair17707
j6448,a96505,chair17708
j1754,a43284,chair17709
j6311,a53438,chair17710
j5999,a2426,chair17711
j979,a16913,chair17712
j3528,a84310,chair17713
j549,a31487,chair17714
j18800,a66434,chair17715
j19339,a57856,chair17716
j12987,a3347,chair17717
j2906,a48925,chair17718
j3319,a75412,chair17719
j13456,a76420,chair17720
j8768,a98809,chair17721
j15798,a36676,chair17722
j8064,a97834,chair17723
j6903,a91641,chair17724
j17704,a75776,chair17725
j9041,a30257,chair17726
j4723,a21162,chair17727
j8533,a19810,chair17728
j6168,a44197,chair17729
j13065,a71471,chair17730
j4743,a94107,chair17731
j1871,a91774,chair17732
j6404,a34601,chair17733
j7071,a30905,chair17734
j15655,a28638,chair17735
j4392,a63094,chair17736
j7594,a91393,chair17737
j11061,a18124,chair17738
j16625,a97757,chair17739
j19333,a74834,chair17740
j12672,a103893,chair17741
j786,a24490,chair17742
j9789,a35332,chair17743
j8362,a78024,chair17744
j3266,a83821,chair17745
j677,a54041,chair17746
j17280,a18849,chair17747
j19635,a105263,chair17748
j10967,a44097,chair17749
j13434,a27287,chair17750
j12318,a72395,chair17751
j6030,a78916,chair17752
j4573,a54824,chair17753
j1617,a96420,chair17754
j12625,a103858,chair17755
j1895,a93338,chair17756
j12608,a90171,chair17757
j2129,a26522,chair17758
j19919,a101615,chair17759
j2792,a22866,chair17760
j4716,a18962,chair17761
j16073,a38721,chair17762
j6198,a20899,chair17763
j14474,a16871,chair17764
j16679,a83780,chair17765
j621,a50517,chair17766
j11873,a26038,chair17767
j17054,a14500,chair17768
j12170,a36775,chair17769
j7230,a19966,chair17770
j681,a91523,chair17771
j10504,a5850,chair17772
j4259,a50521,chair17773
j9831,a57113,chair17774
j15831,a53679,chair17775
j6046,a49174,chair17776
j12184,a91288,chair17777
j4831,a78909,chair17778
j16053,a67383,chair17779
j15947,a29426,chair17780
j16012,a105740,chair17781
j18017,a31785,chair17782
j1585,a100243,chair17783
j19573,a17721,chair17784
j19106,a92419,chair17785
j17733,a52967,chair17786
j17250,a85568,chair17787
j19170,a16590,chair17788
j19858,a53475,chair17789
j10609,a45443,chair17790
j915,a64486,chair17791
j6561,a71256,chair17792
j5703,a76492,chair17793
j14,a103831,chair17794
j7975,a1107,chair17795
j7410,a101417,chair17796
j18568,a23927,chair17797
j7206,a51641,chair17798
j5602,a40450,chair17799
j835,a64922,chair17800
j9385,a52610,chair17801
j18377,a4754,chair17802
j17578,a87414,chair17803
j14652,a85121,chair17804
j2602,a66264,chair17805
j8128,a78659,chair17806
j15697,a33883,chair17807
j6851,a50707,chair17808
j6286,a85581,chair17809
j4466,a43267,chair17810
j7570,a59549,chair17811
j11522,a105224,chair17812
j12859,a92535,chair17813
j2454,a62713,chair17814
j2281,a31446,chair17815
j1943,a40438,chair17816
j2816,a22454,chair17817
j11974,a418,chair17818
j16151,a66089,chair17819
j947,a1153,chair17820
j6949,a4422,chair17821
j18720,a5100,chair17822
j19886,a29078,chair17823
j6079,a36159,chair17824
j15418,a104088,chair17825
j10052,a21765,chair17826
j19595,a103633,chair17827
j17480,a70568,chair17828
j10316,a14452,chair17829
j3033,a102097,chair17830
j17972,a82831,chair17831
j2824,a102708,chair17832
j8702,a105687,chair17833
j12227,a3803,chair17834
j17743,a53496,chair17835
j5203,a87957,chair17836
j14979,a18592,chair17837
j7804,a10069,chair17838
j3252,a73839,chair17839
j11911,a19916,chair17840
j14714,a26078,chair17841
j6298,a41679,chair17842
j6264,a429,chair17843
j2668,a81414,chair17844
j15826,a57720,chair17845
j11505,a81534,chair17846
j19642,a62341,chair17847
j7809,a65032,chair17848
j19075,a67981,chair17849
j9383,a5991,chair17850
j3855,a64664,chair17851
j18657,a58549,chair17852
j8131,a72039,chair17853
j1688,a10699,chair17854
j13635,a48597,chair17855
j13996,a75987,chair17856
j18747,a34121,chair17857
j16544,a17746,chair17858
j14783,a21749,chair17859
j2679,a32378,chair17860
j16133,a94090,chair17861
j6421,a45661,chair17862
j19469,a28261,chair17863
j13653,a14426,chair17864
j11289,a94815,chair17865
j2225,a21240,chair17866
j4459,a75657,chair17867
j10793,a105674,chair17868
j10273,a14714,chair17869
j6455,a68976,chair17870
j12402,a66762,chair17871
j16998,a62340,chair17872
j4187,a57263,chair17873
j5740,a21841,chair17874
j3837,a45993,chair17875
j3970,a17595,chair17876
j15596,a54322,chair17877
j13468,a2498,chair17878
j10379,a29123,chair17879
j4690,a60962,chair17880
j9853,a1842,chair17881
j19891,a90493,chair17882
j8334,a75780,chair17883
j15379,a23311,chair17884
j8135,a33368,chair17885
j16642,a54244,chair17886
j17880,a27741,chair17887
j7963,a46954,chair17888
j10933,a64217,chair17889
j6471,a1288,chair17890
j15843,a49713,chair17891
j8841,a67018,chair17892
j2323,a99743,chair17893
j11943,a101486,chair17894
j9162,a3981,chair17895
j19698,a17279,chair17896
j13593,a88816,chair17897
j18859,a22738,chair17898
j7186,a103563,chair17899
j15384,a30032,chair17900
j14572,a48413,chair17901
j10692,a66066,chair17902
j1363,a65134,chair17903
j5564,a72357,chair17904
j3056,a50715,chair17905
j6041,a51497,chair17906
j13364,a37727,chair17907
j1640,a54889,chair17908
j2269,a10926,chair17909
j1696,a86322,chair17910
j8601,a79928,chair17911
j5915,a57996,chair17912
j1805,a34948,chair17913
j7358,a12760,chair17914
j11125,a68045,chair17915
j4929,a103914,chair17916
j4408,a99220,chair17917
j14268,a22611,chair17918
j7282,a93438,chair17919
j13832,a36135,chair17920
j16847,a51555,chair17921
j1223,a33437,chair17922
j8596,a12520,chair17923
j7672,a97384,chair17924
j5187,a80159,chair17925
j3997,a92035,chair17926
j13529,a87489,chair17927
j4199,a93273,chair17928
j7953,a77022,chair17929
j17502,a47626,chair17930
j4693,a14856,chair17931
j11651,a52031,chair17932
j5088,a90326,chair17933
j15106,a79954,chair17934
j12118,a61065,chair17935
j3340,a16070,chair17936
j6176,a9530,chair17937
j16583,a105169,chair17938
j13336,a18297,chair17939
j2121,a92517,chair17940
j4419,a90967,chair17941
j5909,a98735,chair17942
j6768,a77813,chair17943
j12356,a56923,chair17944
j14470,a80410,chair17945
j15819,a87612,chair17946
j10720,a17519,chair17947
j18444,a22123,chair17948
j18944,a45481,chair17949
j8557,a88231,chair17950
j13021,a98593,chair17951
j5162,a62120,chair17952
j11391,a29582,chair17953
j13242,a33729,chair17954
j6769,a89210,chair17955
j12575,a75039,chair17956
j3226,a88301,chair17957
j3031,a54980,chair17958
j11256,a13371,chair17959
j6263,a78561,chair17960
j9580,a98425,chair17961
j6841,a14071,chair17962
j9773,a44206,chair17963
j6929,a7737,chair17964
j2062,a81948,chair17965
j17270,a27302,chair17966
j7139,a2730,chair17967
j19562,a90765,chair17968
j17441,a14998,chair17969
j4889,a20415,chair17970
j18427,a15121,chair17971
j19761,a28061,chair17972
j14538,a36104,chair17973
j3752,a87935,chair17974
j13885,a105156,chair17975
j18928,a51888,chair17976
j17855,a8645,chair17977
j1257,a75852,chair17978
j18271,a6763,chair17979
j14344,a17534,chair17980
j6226,a93474,chair17981
j17212,a90634,chair17982
j2148,a24415,chair17983
j11128,a253,chair17984
j1212,a1266,chair17985
j16303,a78852,chair17986
j19669,a33252,chair17987
j722,a82433,chair17988
j10225,a94130,chair17989
j7559,a93186,chair17990
j11080,a40309,chair17991
j9787,a4191,chair17992
j14466,a33868,chair17993
j1180,a1402,chair17994
j14813,a74757,chair17995
j15769,a6762,chair17996
j4750,a86895,chair17997
j12269,a64785,chair17998
j16734,a92079,chair17999
j5545,a11647,chair18000
j18589,a59135,chair18001
j7799,a1032,chair18002
j152,a80106,chair18003
j3352,a70399,chair18004
j10631,a38367,chair18005
j1445,a10663,chair18006
j5249,a23465,chair18007
j7738,a37130,chair18008
j8151,a5302,chair18009
j12962,a102076,chair18010
j5413,a90073,chair18011
j17995,a83184,chair18012
j429,a49650,chair18013
j13797,a38859,chair18014
j5651,a79482,chair18015
j5225,a5714,chair18016
j1210,a77388,chair18017
j6550,a61278,chair18018
j14812,a41669,chair18019
j10805,a99649,chair18020
j9192,a22579,chair18021
j5274,a18077,chair18022
j16440,a97043,chair18023
j3020,a100589,chair18024
j208,a32856,chair18025
j2111,a88127,chair18026
j18855,a21607,chair18027
j5403,a25023,chair18028
j17824,a43747,chair18029
j16809,a97675,chair18030
j8889,a19621,chair18031
j14892,a45890,chair18032
j9457,a45280,chair18033
j18007,a4083,chair18034
j4833,a93694,chair18035
j1593,a33201,chair18036
j4588,a87585,chair18037
j5956,a9732,chair18038
j10392,a10501,chair18039
j19587,a7873,chair18040
j16457,a52714,chair18041
j8813,a66102,chair18042
j9025,a72427,chair18043
j12198,a58583,chair18044
j14684,a82976,chair18045
j12258,a67622,chair18046
j16720,a18097,chair18047
j9275,a91210,chair18048
j7496,a94017,chair18049
j2607,a15309,chair18050
j6961,a2151,chair18051
j17121,a84704,chair18052
j113,a31801,chair18053
j17452,a73153,chair18054
j17321,a97679,chair18055
j14161,a70352,chair18056
j2172,a47543,chair18057
j7791,a77808,chair18058
j6979,a66327,chair18059
j257,a68819,chair18060
j17723,a87976,chair18061
j3959,a103588,chair18062
j14552,a34488,chair18063
j992,a42019,chair18064
j19840,a1404,chair18065
j1846,a77596,chair18066
j10750,a15378,chair18067
j5105,a74206,chair18068
j10164,a68629,chair18069
j12802,a23067,chair18070
j11856,a14586,chair18071
j6524,a88488,chair18072
j132,a57626,chair18073
j16825,a72350,chair18074
j10221,a46708,chair18075
j7680,a89642,chair18076
j10367,a2844,chair18077
j4734,a83181,chair18078
j5381,a5401,chair18079
j7585,a21382,chair18080
j5314,a93021,chair18081
j9790,a77409,chair18082
j2725,a84852,chair18083
j2409,a10757,chair18084
j14397,a88631,chair18085
j4863,a75109,chair18086
j19244,a36559,chair18087
j1294,a100913,chair18088
j18043,a80304,chair18089
j15445,a95550,chair18090
j3430,a52984,chair18091
j12249,a10408,chair18092
j19051,a81335,chair18093
j8321,a105282,chair18094
j19212,a3168,chair18095
j27,a21572,chair18096
j13497,a1947,chair18097
j16875,a46941,chair18098
j2244,a75321,chair18099
j11797,a86583,chair18100
j18617,a48696,chair18101
j2125,a37779,chair18102
j8651,a19596,chair18103
j12968,a104389,chair18104
j10201,a64525,chair18105
j7907,a76662,chair18106
j5843,a96827,chair18107
j6050,a17167,chair18108
j9996,a82508,chair18109
j14152,a5611,chair18110
j12607,a99240,chair18111
j8394,a36491,chair18112
j5030,a576,chair18113
j7621,a40915,chair18114
j16723,a24239,chair18115
j4201,a104112,chair18116
j3651,a7555,chair18117
j9156,a10534,chair18118
j16508,a43287,chair18119
j6644,a25173,chair18120
j3025,a85419,chair18121
j2386,a35962,chair18122
j1965,a4683,chair18123
j11164,a82015,chair18124
j7257,a61252,chair18125
j12734,a103158,chair18126
j16069,a53741,chair18127
j969,a32448,chair18128
j7795,a89360,chair18129
j1588,a57081,chair18130
j17319,a26372,chair18131
j9642,a18340,chair18132
j6563,a89896,chair18133
j523,a83120,chair18134
j17737,a44334,chair18135
j3138,a85894,chair18136
j1188,a67045,chair18137
j12505,a88709,chair18138
j13703,a5707,chair18139
j7712,a72858,chair18140
j6745,a30422,chair18141
j8706,a33217,chair18142
j178,a103698,chair18143
j17261,a6755,chair18144
j14585,a27528,chair18145
j10214,a3063,chair18146
j18391,a64498,chair18147
j11886,a5457,chair18148
j9673,a65241,chair18149
j8437,a43051,chair18150
j4832,a77979,chair18151
j12560,a18248,chair18152
j7845,a73111,chair18153
j6299,a12558,chair18154
j10951,a92270,chair18155
j4756,a74761,chair18156
j7891,a40003,chair18157
j4384,a46495,chair18158
j3542,a104792,chair18159
j18535,a34750,chair18160
j13645,a101500,chair18161
j782,a98828,chair18162
j16301,a60412,chair18163
j2163,a39078,chair18164
j17144,a105004,chair18165
j16898,a1202,chair18166
j13015,a59160,chair18167
j17989,a88476,chair18168
j4279,a8011,chair18169
j14962,a104392,chair18170
j9100,a33754,chair18171
j13088,a89191,chair18172
j13056,a20475,chair18173
j193,a18843,chair18174
j17126,a103464,chair18175
j18449,a56212,chair18176
j15538,a21962,chair18177
j1870,a93384,chair18178
j7807,a8580,chair18179
j3638,a38166,chair18180
j11732,a19032,chair18181
j16355,a14561,chair18182
j6196,a24092,chair18183
j9920,a5196,chair18184
j8566,a16456,chair18185
j3412,a92194,chair18186
j11127,a290,chair18187
j6019,a67439,chair18188
j18302,a76431,chair18189
j9199,a50209,chair18190
j19767,a4066,chair18191
j2020,a84094,chair18192
j16793,a13870,chair18193
j16962,a63987,chair18194
j17076,a31043,chair18195
j9803,a29539,chair18196
j6274,a3254,chair18197
j18313,a103096,chair18198
j4927,a77597,chair18199
j15913,a46607,chair18200
j12732,a95847,chair18201
j15453,a673,chair18202
j2170,a6069,chair18203
j18681,a68956,chair18204
j17541,a91376,chair18205
j7481,a51729,chair18206
j14574,a73814,chair18207
j18214,a19813,chair18208
j16974,a42974,chair18209
j17959,a53967,chair18210
j4574,a64870,chair18211
j3129,a17017,chair18212
j2789,a85952,chair18213
j6250,a99595,chair18214
j6752,a38554,chair18215
j2396,a77824,chair18216
j6236,a74507,chair18217
j3124,a70315,chair18218
j10852,a33407,chair18219
j10063,a80321,chair18220
j15571,a33114,chair18221
j12753,a84039,chair18222
j17127,a80524,chair18223
j1948,a77077,chair18224
j182,a25920,chair18225
j3547,a18171,chair18226
j4338,a10047,chair18227
j2716,a79366,chair18228
j1053,a60550,chair18229
j18765,a87643,chair18230
j17037,a61787,chair18231
j148,a53618,chair18232
j17092,a13165,chair18233
j16753,a72156,chair18234
j16407,a33926,chair18235
j17669,a13982,chair18236
j2260,a12126,chair18237
j1199,a58933,chair18238
j14504,a31457,chair18239
j4508,a41561,chair18240
j8661,a57132,chair18241
j2283,a73134,chair18242
j1192,a63660,chair18243
j8298,a11809,chair18244
