journalID,journalRef,journal,year,volumeName,journalVID
j14713,2-s2.0-85173023309,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14713,jv14713
j14714,2-s2.0-85173071619,Land,2023,journal14714,jv14714
j14715,2-s2.0-85173021085,Applied Sciences (Switzerland),2023,journal14715,jv14715
j14716,2-s2.0-85173649755,Journal of Mathematical Sciences (United States),2023,journal14716,jv14716
j14717,2-s2.0-85173018989,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14717,jv14717
j14718,2-s2.0-85173018109,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14718,jv14718
j14719,2-s2.0-85173624831,Tiedao Xuebao/Journal of the China Railway Society,2023,journal14719,jv14719
j14720,2-s2.0-85174293872,Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni,2023,journal14720,jv14720
j14721,2-s2.0-85173693861,Chinese Journal of Catalysis,2023,journal14721,jv14721
j14722,2-s2.0-85173058251,Dianli Jianshe/Electric Power Construction,2023,journal14722,jv14722
j14723,2-s2.0-85173916615,International Journal on Technical and Physical Problems of Engineering,2023,journal14723,jv14723
j14724,2-s2.0-85173021913,Fuzzy Information and Engineering,2023,journal14724,jv14724
j14725,2-s2.0-85173033696,Materials,2023,journal14725,jv14725
j14726,2-s2.0-85173464941,SciPost Physics,2023,journal14726,jv14726
j14727,2-s2.0-85173922107,Chinese Quarterly of Mechanics,2023,journal14727,jv14727
j14728,2-s2.0-85174179508,Operations Research,2023,journal14728,jv14728
j14729,2-s2.0-85173915376,Chinese Quarterly of Mechanics,2023,journal14729,jv14729
j14730,2-s2.0-85173980033,Journal of High Energy Physics,2023,journal14730,jv14730
j14731,2-s2.0-85174507012,Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni,2023,journal14731,jv14731
j14732,2-s2.0-85173506877,Fermentation,2023,journal14732,jv14732
j14733,2-s2.0-85173589261,Jisuanji Xuebao/Chinese Journal of Computers,2023,journal14733,jv14733
j14734,2-s2.0-85174502888,Journal of Modern Power Systems and Clean Energy,2023,journal14734,jv14734
j14735,2-s2.0-85173608466,Tiedao Xuebao/Journal of the China Railway Society,2023,journal14735,jv14735
j14736,2-s2.0-85174041477,Journal of Government and Economics,2023,journal14736,jv14736
j14737,2-s2.0-85174425538,Journal of Advanced Computational Intelligence and Intelligent Informatics,2023,journal14737,jv14737
j14738,2-s2.0-85174298594,Journal of Physics: Complexity,2023,journal14738,jv14738
j14739,2-s2.0-85173040675,Canadian Journal of Civil Engineering,2023,journal14739,jv14739
j14740,2-s2.0-85173528478,"Leibniz International Proceedings in Informatics, LIPIcs",2023,journal14740,jv14740
j14741,2-s2.0-85173630243,Hongwai yu Jiguang Gongcheng/Infrared and Laser Engineering,2023,journal14741,jv14741
j14742,2-s2.0-85173275004,Astrophysical Journal,2023,journal14742,jv14742
j14743,2-s2.0-85174275334,IEEE Transactions on Nuclear Science,2023,journal14743,jv14743
j14744,2-s2.0-85173628569,Transactions of the Canadian Society for Mechanical Engineering,2023,journal14744,jv14744
j14745,2-s2.0-85174495992,Management Science,2023,journal14745,jv14745
j14746,2-s2.0-85173965652,Chinese Quarterly of Mechanics,2023,journal14746,jv14746
j14747,2-s2.0-85173155348,International Journal of Industrial Engineering and Production Research,2023,journal14747,jv14747
j14748,2-s2.0-85174188493,Gaoya Dianqi/High Voltage Apparatus,2023,journal14748,jv14748
j14749,2-s2.0-85174347824,SciPost Physics,2023,journal14749,jv14749
j14750,2-s2.0-85173616863,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,2023,journal14750,jv14750
j14751,2-s2.0-85173612145,Nongye Jixie Xuebao/Transactions of the Chinese Society for Agricultural Machinery,2023,journal14751,jv14751
j14752,2-s2.0-85174046034,Gaoya Dianqi/High Voltage Apparatus,2023,journal14752,jv14752
j14753,2-s2.0-85174505813,International Journal of Crowd Science,2023,journal14753,jv14753
j14754,2-s2.0-85173060001,Remote Sensing,2023,journal14754,jv14754
j14755,2-s2.0-85173016800,Tongji Daxue Xuebao/Journal of Tongji University,2023,journal14755,jv14755
j14756,2-s2.0-85174312713,Quantitative Biology,2023,journal14756,jv14756
j14757,2-s2.0-85173624875,Dianzi Yu Xinxi Xuebao/Journal of Electronics and Information Technology,2023,journal14757,jv14757
j14758,2-s2.0-85174508535,International Journal of Crowd Science,2023,journal14758,jv14758
j14759,2-s2.0-85173044851,Remote Sensing,2023,journal14759,jv14759
j14760,2-s2.0-85173043762,Fuzzy Information and Engineering,2023,journal14760,jv14760
j14761,2-s2.0-85173665621,Chinese Journal of Catalysis,2023,journal14761,jv14761
j14762,2-s2.0-85174194114,Gaoya Dianqi/High Voltage Apparatus,2023,journal14762,jv14762
j14763,2-s2.0-85173035196,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14763,jv14763
j14764,2-s2.0-85173929059,SSRG International Journal of Electrical and Electronics Engineering,2023,journal14764,jv14764
j14765,2-s2.0-85173245176,SciPost Physics,2023,journal14765,jv14765
j14766,2-s2.0-85174055414,Journal of Government and Economics,2023,journal14766,jv14766
j14767,2-s2.0-85174061419,Applied Mathematics and Mechanics,2023,journal14767,jv14767
j14768,2-s2.0-85173210508,Zhongguo Guanxing Jishu Xuebao/Journal of Chinese Inertial Technology,2023,journal14768,jv14768
j14769,2-s2.0-85174520703,International Journal of Crowd Science,2023,journal14769,jv14769
j14770,2-s2.0-85173069298,Coatings,2023,journal14770,jv14770
j14771,2-s2.0-85173817706,Dongbei Daxue Xuebao/Journal of Northeastern University,2023,journal14771,jv14771
j14772,2-s2.0-85173028263,Hangkong Dongli Xuebao/Journal of Aerospace Power,2023,journal14772,jv14772
j14773,2-s2.0-85174010150,Ranliao Huaxue Xuebao/Journal of Fuel Chemistry and Technology,2023,journal14773,jv14773
j14774,2-s2.0-85173584679,Nuclear Science and Techniques,2023,journal14774,jv14774
j14775,2-s2.0-85173229252,Zhongguo Guanxing Jishu Xuebao/Journal of Chinese Inertial Technology,2023,journal14775,jv14775
j14776,2-s2.0-85174023217,Gaoya Dianqi/High Voltage Apparatus,2023,journal14776,jv14776
j14777,2-s2.0-85173971906,Astrophysical Journal,2023,journal14777,jv14777
j14778,2-s2.0-85174062988,Physical Review D,2023,journal14778,jv14778
j14779,2-s2.0-85173020537,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14779,jv14779
j14780,2-s2.0-85173086834,Journal of High Energy Physics,2023,journal14780,jv14780
j14781,2-s2.0-85174074201,Progress in Steel Building Structures,2023,journal14781,jv14781
j14782,2-s2.0-85174063849,Gaoya Dianqi/High Voltage Apparatus,2023,journal14782,jv14782
j14783,2-s2.0-85173548552,Chinese Journal of Applied Linguistics,2023,journal14783,jv14783
j14784,2-s2.0-85174519605,Journal of Modern Power Systems and Clean Energy,2023,journal14784,jv14784
j14785,2-s2.0-85174158362,Astronomy and Astrophysics,2023,journal14785,jv14785
j14786,2-s2.0-85174072144,Progress in Steel Building Structures,2023,journal14786,jv14786
j14787,2-s2.0-85173066205,He Jishu/Nuclear Techniques,2023,journal14787,jv14787
j14788,2-s2.0-85173788160,Journal of Mountain Science,2023,journal14788,jv14788
j14789,2-s2.0-85174491390,Genome Research,2023,journal14789,jv14789
j14790,2-s2.0-85173554539,Korean Journal of Physiology and Pharmacology,2023,journal14790,jv14790
j14791,2-s2.0-85173065352,AIP Advances,2023,journal14791,jv14791
j14792,2-s2.0-85174059748,Gaoya Dianqi/High Voltage Apparatus,2023,journal14792,jv14792
j14793,2-s2.0-85174167066,Quantitative Biology,2023,journal14793,jv14793
j14794,2-s2.0-85173943871,Astrophysical Journal Letters,2023,journal14794,jv14794
j14795,2-s2.0-85173222858,Journal of the Electrochemical Society,2023,journal14795,jv14795
j14796,2-s2.0-85173617923,Dianzi Yu Xinxi Xuebao/Journal of Electronics and Information Technology,2023,journal14796,jv14796
j14797,2-s2.0-85173548825,"Leibniz International Proceedings in Informatics, LIPIcs",2023,journal14797,jv14797
j14798,2-s2.0-85173941170,Electronics (Switzerland),2023,journal14798,jv14798
j14799,2-s2.0-85173448452,Chinese Journal of Applied Linguistics,2023,journal14799,jv14799
j14800,2-s2.0-85172735372,Micromachines,2023,journal14800,jv14800
j14801,2-s2.0-85172735774,Micromachines,2023,journal14801,jv14801
j14802,2-s2.0-85172883610,Electronics (Switzerland),2023,journal14802,jv14802
j14803,2-s2.0-85172769261,Nanomaterials,2023,journal14803,jv14803
j14804,2-s2.0-85172731326,Forests,2023,journal14804,jv14804
j14805,2-s2.0-85172737829,Water Resources Research,2023,journal14805,jv14805
j14806,2-s2.0-85172785349,Coatings,2023,journal14806,jv14806
j14807,2-s2.0-85172723031,Energies,2023,journal14807,jv14807
j14808,2-s2.0-85172886971,CCS Chemistry,2023,journal14808,jv14808
j14809,2-s2.0-85172781148,Processes,2023,journal14809,jv14809
j14810,2-s2.0-85172773774,Buildings,2023,journal14810,jv14810
j14811,2-s2.0-85172771594,Journal of Marine Science and Engineering,2023,journal14811,jv14811
j14812,2-s2.0-85172768968,Physical Review D,2023,journal14812,jv14812
j14813,2-s2.0-85172921540,China Communications,2023,journal14813,jv14813
j14814,2-s2.0-85173007630,He Jishu/Nuclear Techniques,2023,journal14814,jv14814
j14815,2-s2.0-85172776809,Behavioral Sciences,2023,journal14815,jv14815
j14816,2-s2.0-85172733080,Forests,2023,journal14816,jv14816
j14817,2-s2.0-85172893790,Fuzzy Information and Engineering,2023,journal14817,jv14817
j14818,2-s2.0-85172870374,Polymers,2023,journal14818,jv14818
j14819,2-s2.0-85172793404,Buildings,2023,journal14819,jv14819
j14820,2-s2.0-85172915427,Sustainability (Switzerland),2023,journal14820,jv14820
j14821,2-s2.0-85172932382,Sustainability (Switzerland),2023,journal14821,jv14821
j14822,2-s2.0-85172935254,Nuclear Materials and Energy,2023,journal14822,jv14822
j14823,2-s2.0-85172812493,Physical Review C,2023,journal14823,jv14823
j14824,2-s2.0-85172730251,Sensors,2023,journal14824,jv14824
j14825,2-s2.0-85172770396,Land,2023,journal14825,jv14825
j14826,2-s2.0-85172725226,Energies,2023,journal14826,jv14826
j14827,2-s2.0-85172811569,Molecules,2023,journal14827,jv14827
j14828,2-s2.0-85172985423,Physical Review Materials,2023,journal14828,jv14828
j14829,2-s2.0-85172777461,Buildings,2023,journal14829,jv14829
j14830,2-s2.0-85172986758,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14830,jv14830
j14831,2-s2.0-85172800015,Buildings,2023,journal14831,jv14831
j14832,2-s2.0-85172931081,Applied Sciences (Switzerland),2023,journal14832,jv14832
j14833,2-s2.0-85172996843,"Astrophysical Journal, Supplement Series",2023,journal14833,jv14833
j14834,2-s2.0-85172806351,Processes,2023,journal14834,jv14834
j14835,2-s2.0-85172922813,Journal of Logic and Computation,2023,journal14835,jv14835
j14836,2-s2.0-85172903455,Applied Sciences (Switzerland),2023,journal14836,jv14836
j14837,2-s2.0-85172890805,Electronics (Switzerland),2023,journal14837,jv14837
j14838,2-s2.0-85172763816,Journal of Marine Science and Engineering,2023,journal14838,jv14838
j14839,2-s2.0-85172786070,Land,2023,journal14839,jv14839
j14840,2-s2.0-85172863218,China Communications,2023,journal14840,jv14840
j14841,2-s2.0-85172806523,Buildings,2023,journal14841,jv14841
j14842,2-s2.0-85172787683,Buildings,2023,journal14842,jv14842
j14843,2-s2.0-85172870828,Electronics (Switzerland),2023,journal14843,jv14843
j14844,2-s2.0-85172810296,Land,2023,journal14844,jv14844
j14845,2-s2.0-85172808021,Buildings,2023,journal14845,jv14845
j14846,2-s2.0-85172891863,Sustainability (Switzerland),2023,journal14846,jv14846
j14847,2-s2.0-85172779700,Journal of Marine Science and Engineering,2023,journal14847,jv14847
j14848,2-s2.0-85172788649,Processes,2023,journal14848,jv14848
j14849,2-s2.0-85172874108,Sustainability (Switzerland),2023,journal14849,jv14849
j14850,2-s2.0-85172928493,Fuzzy Information and Engineering,2023,journal14850,jv14850
j14851,2-s2.0-85172875357,Circular Economy,2023,journal14851,jv14851
j14852,2-s2.0-85172764692,Buildings,2023,journal14852,jv14852
j14853,2-s2.0-85172914249,Metals,2023,journal14853,jv14853
j14854,2-s2.0-85172999056,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14854,jv14854
j14855,2-s2.0-85172802934,PLoS ONE,2023,journal14855,jv14855
j14856,2-s2.0-85172865947,Religions,2023,journal14856,jv14856
j14857,2-s2.0-85172808113,Journal of Theoretical and Applied Electronic Commerce Research,2023,journal14857,jv14857
j14858,2-s2.0-85172769063,Buildings,2023,journal14858,jv14858
j14859,2-s2.0-85172732342,Energies,2023,journal14859,jv14859
j14860,2-s2.0-85172771034,Hangkong Dongli Xuebao/Journal of Aerospace Power,2023,journal14860,jv14860
j14861,2-s2.0-85172932869,Physics of Fluids,2023,journal14861,jv14861
j14862,2-s2.0-85172789869,CCS Chemistry,2023,journal14862,jv14862
j14863,2-s2.0-85172802665,Molecules,2023,journal14863,jv14863
j14864,2-s2.0-85172907960,Applied Sciences (Switzerland),2023,journal14864,jv14864
j14865,2-s2.0-85172804604,Astrophysical Journal,2023,journal14865,jv14865
j14866,2-s2.0-85172779717,Land,2023,journal14866,jv14866
j14867,2-s2.0-85172732749,Forests,2023,journal14867,jv14867
j14868,2-s2.0-85173007150,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14868,jv14868
j14869,2-s2.0-85172998259,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14869,jv14869
j14870,2-s2.0-85172722152,Sensors,2023,journal14870,jv14870
j14871,2-s2.0-85172902278,Atmosphere,2023,journal14871,jv14871
j14872,2-s2.0-85172813667,Buildings,2023,journal14872,jv14872
j14873,2-s2.0-85172792306,Land,2023,journal14873,jv14873
j14874,2-s2.0-85172761320,Coatings,2023,journal14874,jv14874
j14875,2-s2.0-85172769722,Processes,2023,journal14875,jv14875
j14876,2-s2.0-85172915235,Physics of Fluids,2023,journal14876,jv14876
j14877,2-s2.0-85172917017,Fuzzy Information and Engineering,2023,journal14877,jv14877
j14878,2-s2.0-85172783823,Buildings,2023,journal14878,jv14878
j14879,2-s2.0-85172782458,Buildings,2023,journal14879,jv14879
j14880,2-s2.0-85172995795,Remote Sensing,2023,journal14880,jv14880
j14881,2-s2.0-85172990022,Remote Sensing,2023,journal14881,jv14881
j14882,2-s2.0-85172921801,Sustainability (Switzerland),2023,journal14882,jv14882
j14883,2-s2.0-85172988189,Fuzzy Information and Engineering,2023,journal14883,jv14883
j14884,2-s2.0-85172776986,Processes,2023,journal14884,jv14884
j14885,2-s2.0-85172734343,Energies,2023,journal14885,jv14885
j14886,2-s2.0-85172923141,Remote Sensing,2023,journal14886,jv14886
j14887,2-s2.0-85172893712,Sustainability (Switzerland),2023,journal14887,jv14887
j14888,2-s2.0-85172901592,Physical Review Fluids,2023,journal14888,jv14888
j14889,2-s2.0-85173009634,Shuili Fadian Xuebao/Journal of Hydroelectric Engineering,2023,journal14889,jv14889
j14890,2-s2.0-85172917706,Physical Review D,2023,journal14890,jv14890
j14891,2-s2.0-85172762003,Minerals,2023,journal14891,jv14891
j14892,2-s2.0-85172911167,Polymers,2023,journal14892,jv14892
j14893,2-s2.0-85173009195,Materials,2023,journal14893,jv14893
j14894,2-s2.0-85172991633,mLife,2023,journal14894,jv14894
j14895,2-s2.0-85172785735,Processes,2023,journal14895,jv14895
j14896,2-s2.0-85172811988,Physical Review D,2023,journal14896,jv14896
j14897,2-s2.0-85172871952,Sustainability (Switzerland),2023,journal14897,jv14897
j14898,2-s2.0-85172796345,Buildings,2023,journal14898,jv14898
j14899,2-s2.0-85172729967,Electronics Letters,2023,journal14899,jv14899
j14900,2-s2.0-85172190100,Journal of Marine Science and Engineering,2023,journal14900,jv14900
j14901,2-s2.0-85172718199,Sensors,2023,journal14901,jv14901
j14902,2-s2.0-85172454949,Journal of Advanced Research in Applied Sciences and Engineering Technology,2023,journal14902,jv14902
j14903,2-s2.0-85172356686,Gongcheng Lixue/Engineering Mechanics,2023,journal14903,jv14903
j14904,2-s2.0-85172177404,Energies,2023,journal14904,jv14904
j14905,2-s2.0-85172267058,Digital Scholarship in the Humanities,2023,journal14905,jv14905
j14906,2-s2.0-85172248772,Information (Switzerland),2023,journal14906,jv14906
j14907,2-s2.0-85172241182,Membranes,2023,journal14907,jv14907
j14908,2-s2.0-85172672544,Journal of Advanced Ceramics,2023,journal14908,jv14908
j14909,2-s2.0-85172411019,Gongcheng Lixue/Engineering Mechanics,2023,journal14909,jv14909
j14910,2-s2.0-85172401061,Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,2023,journal14910,jv14910
j14911,2-s2.0-85172392772,Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,2023,journal14911,jv14911
j14912,2-s2.0-85172406075,Gongcheng Lixue/Engineering Mechanics,2023,journal14912,jv14912
j14913,2-s2.0-85172359307,Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,2023,journal14913,jv14913
j14914,2-s2.0-85172134519,Antibodies,2023,journal14914,jv14914
j14915,2-s2.0-85172689316,Journal of Advanced Ceramics,2023,journal14915,jv14915
j14916,2-s2.0-85172670927,Journal of Advanced Ceramics,2023,journal14916,jv14916
j14917,2-s2.0-85172313702,Gongcheng Lixue/Engineering Mechanics,2023,journal14917,jv14917
j14918,2-s2.0-85172342726,Gongcheng Lixue/Engineering Mechanics,2023,journal14918,jv14918
j14919,2-s2.0-85172425658,Journal of Visualized Experiments,2023,journal14919,jv14919
j14920,2-s2.0-85172312198,Gongcheng Lixue/Engineering Mechanics,2023,journal14920,jv14920
j14921,2-s2.0-85172721817,Micromachines,2023,journal14921,jv14921
j14922,2-s2.0-85172247177,Nutrients,2023,journal14922,jv14922
j14923,2-s2.0-85172280724,Brain Sciences,2023,journal14923,jv14923
j14924,2-s2.0-85172384970,Chinese Quarterly of Mechanics,2023,journal14924,jv14924
j14925,2-s2.0-85172202313,Religions,2023,journal14925,jv14925
j14926,2-s2.0-85172389106,Gongcheng Lixue/Engineering Mechanics,2023,journal14926,jv14926
j14927,2-s2.0-85172373084,Gongcheng Lixue/Engineering Mechanics,2023,journal14927,jv14927
j14928,2-s2.0-85172396950,Gongcheng Lixue/Engineering Mechanics,2023,journal14928,jv14928
j14929,2-s2.0-85172291858,Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,2023,journal14929,jv14929
j14930,2-s2.0-85172465777,Applied Sciences (Switzerland),2023,journal14930,jv14930
j14931,2-s2.0-85172200400,Antibiotics,2023,journal14931,jv14931
j14932,2-s2.0-85172363283,Gongcheng Lixue/Engineering Mechanics,2023,journal14932,jv14932
j14933,2-s2.0-85172685831,Polymers,2023,journal14933,jv14933
j14934,2-s2.0-85172693579,Physical Review B,2023,journal14934,jv14934
j14935,2-s2.0-85172193944,Chemosensors,2023,journal14935,jv14935
j14936,2-s2.0-85172322237,ISPRS International Journal of Geo-Information,2023,journal14936,jv14936
j14937,2-s2.0-85172170564,Entropy,2023,journal14937,jv14937
j14938,2-s2.0-85172354606,Gongcheng Lixue/Engineering Mechanics,2023,journal14938,jv14938
j14939,2-s2.0-85172396601,Religions,2023,journal14939,jv14939
j14940,2-s2.0-85172460497,Agronomy,2023,journal14940,jv14940
j14941,2-s2.0-85172189616,ISPRS International Journal of Geo-Information,2023,journal14941,jv14941
j14942,2-s2.0-85172465483,Pharmaceutics,2023,journal14942,jv14942
j14943,2-s2.0-85172449718,Astronomical Journal,2023,journal14943,jv14943
j14944,2-s2.0-85172227877,Buildings,2023,journal14944,jv14944
j14945,2-s2.0-85172660007,Journal of Advanced Ceramics,2023,journal14945,jv14945
j14946,2-s2.0-85172697096,Journal of Advanced Ceramics,2023,journal14946,jv14946
j14947,2-s2.0-85172446609,Journal of Advanced Ceramics,2023,journal14947,jv14947
j14948,2-s2.0-85172151697,Agriculture (Switzerland),2023,journal14948,jv14948
j14949,2-s2.0-85172676552,Journal of Advanced Ceramics,2023,journal14949,jv14949
j14950,2-s2.0-85172418259,Intelligent and Converged Networks,2023,journal14950,jv14950
j14951,2-s2.0-85172380638,Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,2023,journal14951,jv14951
j14952,2-s2.0-85172407644,Gongcheng Lixue/Engineering Mechanics,2023,journal14952,jv14952
j14953,2-s2.0-85172411857,Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering,2023,journal14953,jv14953
j14954,2-s2.0-85172411219,Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,2023,journal14954,jv14954
j14955,2-s2.0-85172461279,Machines,2023,journal14955,jv14955
j14956,2-s2.0-85172417453,Huanan Ligong Daxue Xuebao/Journal of South China University of Technology (Natural Science),2023,journal14956,jv14956
j14957,2-s2.0-85172275684,Algorithms,2023,journal14957,jv14957
j14958,2-s2.0-85172684603,Journal of Advanced Ceramics,2023,journal14958,jv14958
j14959,2-s2.0-85172663764,Journal of Advanced Ceramics,2023,journal14959,jv14959
j14960,2-s2.0-85172472728,Foods,2023,journal14960,jv14960
j14961,2-s2.0-85172603203,Chip,2023,journal14961,jv14961
j14962,2-s2.0-85172383756,Gongcheng Lixue/Engineering Mechanics,2023,journal14962,jv14962
j14963,2-s2.0-85172209650,Batteries,2023,journal14963,jv14963
j14964,2-s2.0-85172262195,Information (Switzerland),2023,journal14964,jv14964
j14965,2-s2.0-85172470029,Drones,2023,journal14965,jv14965
j14966,2-s2.0-85172265971,Chemosensors,2023,journal14966,jv14966
j14967,2-s2.0-85172413924,Water (Switzerland),2023,journal14967,jv14967
j14968,2-s2.0-85172231195,Batteries,2023,journal14968,jv14968
j14969,2-s2.0-85172400629,Huanjing Kexue/Environmental Science,2023,journal14969,jv14969
j14970,2-s2.0-85172663338,Journal of Advanced Ceramics,2023,journal14970,jv14970
j14971,2-s2.0-85172246257,ISPRS International Journal of Geo-Information,2023,journal14971,jv14971
j14972,2-s2.0-85172373161,Gongcheng Lixue/Engineering Mechanics,2023,journal14972,jv14972
j14973,2-s2.0-85172671511,Physical Review B,2023,journal14973,jv14973
j14974,2-s2.0-85172449264,Materials,2023,journal14974,jv14974
j14975,2-s2.0-85172195819,Biomimetics,2023,journal14975,jv14975
j14976,2-s2.0-85172379810,Gongcheng Lixue/Engineering Mechanics,2023,journal14976,jv14976
j14977,2-s2.0-85172350958,Gongcheng Lixue/Engineering Mechanics,2023,journal14977,jv14977
j14978,2-s2.0-85172405006,Gongcheng Lixue/Engineering Mechanics,2023,journal14978,jv14978
j14979,2-s2.0-85172161279,Education Sciences,2023,journal14979,jv14979
j14980,2-s2.0-85172211072,Entropy,2023,journal14980,jv14980
j14981,2-s2.0-85172422388,Dianli Xitong Baohu yu Kongzhi/Power System Protection and Control,2023,journal14981,jv14981
j14982,2-s2.0-85172423216,Dianli Xitong Baohu yu Kongzhi/Power System Protection and Control,2023,journal14982,jv14982
j14983,2-s2.0-85172443860,Biomolecules,2023,journal14983,jv14983
j14984,2-s2.0-85172309482,Fuhe Cailiao Xuebao/Acta Materiae Compositae Sinica,2023,journal14984,jv14984
j14985,2-s2.0-85172301002,Gongcheng Lixue/Engineering Mechanics,2023,journal14985,jv14985
j14986,2-s2.0-85172156995,Chemistry (Switzerland),2023,journal14986,jv14986
j14987,2-s2.0-85172300433,Gongcheng Lixue/Engineering Mechanics,2023,journal14987,jv14987
j14988,2-s2.0-85172286000,ISPRS International Journal of Geo-Information,2023,journal14988,jv14988
j14989,2-s2.0-85172182863,Fermentation,2023,journal14989,jv14989
j14990,2-s2.0-85172159747,Aerospace,2023,journal14990,jv14990
j14991,2-s2.0-85172408768,Gongcheng Lixue/Engineering Mechanics,2023,journal14991,jv14991
j14992,2-s2.0-85172695042,Journal of Advanced Ceramics,2023,journal14992,jv14992
j14993,2-s2.0-85172273459,Chemosensors,2023,journal14993,jv14993
j14994,2-s2.0-85172719493,Genes,2023,journal14994,jv14994
j14995,2-s2.0-85172296830,Gongcheng Lixue/Engineering Mechanics,2023,journal14995,jv14995
j14996,2-s2.0-85172254552,Processes,2023,journal14996,jv14996
j14997,2-s2.0-85172683341,Agronomy,2023,journal14997,jv14997
j14998,2-s2.0-85172392969,Gongcheng Lixue/Engineering Mechanics,2023,journal14998,jv14998
j14999,2-s2.0-85172231171,Fractal and Fractional,2023,journal14999,jv14999
j15000,2-s2.0-85171991318,Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering,2023,journal15000,jv15000
j15001,2-s2.0-85171142174,Applied Physics Reviews,2023,journal15001,jv15001
j15002,2-s2.0-85172086476,Systems,2023,journal15002,jv15002
j15003,2-s2.0-85170559429,Electronics (Switzerland),2023,journal15003,jv15003
j15004,2-s2.0-85171852589,Journal of High Energy Physics,2023,journal15004,jv15004
j15005,2-s2.0-85171231967,Applied Optics,2023,journal15005,jv15005
j15006,2-s2.0-85170853862,Journal of Translational Internal Medicine,2023,journal15006,jv15006
j15007,2-s2.0-85171600728,Tissue Engineering - Part A,2023,journal15007,jv15007
j15008,2-s2.0-85172074123,Kung Cheng Je Wu Li Hsueh Pao/Journal of Engineering Thermophysics,2023,journal15008,jv15008
j15009,2-s2.0-85171132098,Astrophysical Journal,2023,journal15009,jv15009
j15010,2-s2.0-85171576888,Journal of Renewable and Sustainable Energy,2023,journal15010,jv15010
j15011,2-s2.0-85171977375,"Leibniz International Proceedings in Informatics, LIPIcs",2023,journal15011,jv15011
j15012,2-s2.0-85171887614,Gongcheng Lixue/Engineering Mechanics,2023,journal15012,jv15012
j15013,2-s2.0-85171299504,Environmental Research Letters,2023,journal15013,jv15013
j15014,2-s2.0-85170560024,Electronics (Switzerland),2023,journal15014,jv15014
j15015,2-s2.0-85171283795,Electronics Letters,2023,journal15015,jv15015
j15016,2-s2.0-85171601308,Plant and Cell Physiology,2023,journal15016,jv15016
j15017,2-s2.0-85171456625,Journal of Materials Research and Technology,2023,journal15017,jv15017
j15018,2-s2.0-85171330133,PLoS ONE,2023,journal15018,jv15018
j15019,2-s2.0-85171697132,Physical Review Letters,2023,journal15019,jv15019
j15020,2-s2.0-85171644682,Engineering,2023,journal15020,jv15020
j15021,2-s2.0-85170674280,Journal of Pipeline Science and Engineering,2023,journal15021,jv15021
j15022,2-s2.0-85171737736,Kongzhi yu Juece/Control and Decision,2023,journal15022,jv15022
j15023,2-s2.0-85171307337,Tumu Gongcheng Xuebao/China Civil Engineering Journal,2023,journal15023,jv15023
j15024,2-s2.0-85170560391,Biomedical Optics Express,2023,journal15024,jv15024
j15025,2-s2.0-85171345336,Ruan Jian Xue Bao/Journal of Software,2023,journal15025,jv15025
j15026,2-s2.0-85172106309,Education Sciences,2023,journal15026,jv15026
j15027,2-s2.0-85171615560,Physics of Fluids,2023,journal15027,jv15027
j15028,2-s2.0-85171352056,Journal of High Energy Physics,2023,journal15028,jv15028
j15029,2-s2.0-85171890955,Journal of High Energy Physics,2023,journal15029,jv15029
j15030,2-s2.0-85172113512,Vehicles,2023,journal15030,jv15030
j15031,2-s2.0-85171542660,Journal of Food Science and Technology (China),2023,journal15031,jv15031
j15032,2-s2.0-85172092499,Aerospace,2023,journal15032,jv15032
j15033,2-s2.0-85172016990,Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering,2023,journal15033,jv15033
j15034,2-s2.0-85171868631,Applied Sciences (Switzerland),2023,journal15034,jv15034
j15035,2-s2.0-85172072404,Aerospace,2023,journal15035,jv15035
j15036,2-s2.0-85171758104,Corrosion Communications,2023,journal15036,jv15036
j15037,2-s2.0-85171272964,Ruan Jian Xue Bao/Journal of Software,2023,journal15037,jv15037
